uid,qID,videoID,dataset,fold,track,primary,answer_format,start_time,end_time,duration,ood,clinical,order
heico:1622473,1622473,0015 - Heico - Rektum - 6.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14874.000,14874.000,0.000,0,0,10746
heico:1622513,1622513,0015 - Heico - Rektum - 6.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,16262.000,16262.000,0.000,0,0,13517
heico:1622515,1622515,0015 - Heico - Rektum - 6.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,1926.000,1926.000,0.000,0,0,16353
heico:1622868,1622868,0015 - Heico - Rektum - 6.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,15917.000,15917.000,0.000,0,0,10096
heico:1622622,1622622,0015 - Heico - Rektum - 6.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10170.000,10170.000,0.000,0,0,17204
heico:1656215,1656215,0015 - Heico - Rektum - 6.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,15502.000,15502.000,0.000,0,0,2707
heico:1656268,1656268,0015 - Heico - Rektum - 6.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,16221.000,16221.000,0.000,0,0,7316
heico:1687885,1687885,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11959.000,11959.000,0.000,0,0,12937
heico:1687822,1687822,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10738.000,10738.000,0.000,0,0,16454
heico:1687715,1687715,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10308.000,10308.000,0.000,0,0,13434
heico:1687720,1687720,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10313.000,10313.000,0.000,0,0,13773
heico:1687658,1687658,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,1055.000,1055.000,0.000,0,0,19432
heico:1687946,1687946,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,15354.000,15354.000,0.000,0,0,17339
heico:1687819,1687819,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10735.000,10735.000,0.000,0,0,13283
heico:1687869,1687869,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10997.000,10997.000,0.000,0,0,13134
heico:1687704,1687704,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10291.000,10291.000,0.000,0,0,17203
heico:1687743,1687743,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10336.000,10336.000,0.000,0,0,14461
heico:1687739,1687739,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10332.000,10332.000,0.000,0,0,13571
heico:1704479,1704479,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2867.000,2867.000,0.000,0,0,7689
heico:1704497,1704497,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,13973.000,13973.000,0.000,0,0,5868
heico:1704476,1704476,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10766.000,10766.000,0.000,0,0,11805
heico:1704352,1704352,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10879.000,10879.000,0.000,0,0,7559
heico:1704209,1704209,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10302.000,10302.000,0.000,0,0,18812
heico:1704180,1704180,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,751.000,751.000,0.000,0,0,305
heico:1708226,1708226,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2856.000,2856.000,0.000,0,0,15840
heico:1708047,1708047,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12196.000,12196.000,0.000,0,0,11786
heico:1708265,1708265,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10742.000,10742.000,0.000,0,0,17956
heico:1708174,1708174,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10308.000,10308.000,0.000,0,0,15104
heico:1708387,1708387,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10318.000,10318.000,0.000,0,0,17977
heico:1708393,1708393,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,1076.000,1076.000,0.000,0,0,8181
heico:1708219,1708219,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12692.000,12692.000,0.000,0,0,4002
heico:1708275,1708275,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,15360.000,15360.000,0.000,0,0,9343
heico:1708121,1708121,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10773.000,10773.000,0.000,0,0,10231
heico:1708444,1708444,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10678.000,10678.000,0.000,0,0,10504
heico:1708126,1708126,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10348.000,10348.000,0.000,0,0,9536
heico:1708106,1708106,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10984.000,10984.000,0.000,0,0,12323
heico:1708186,1708186,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10292.000,10292.000,0.000,0,0,13984
heico:1708383,1708383,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10304.000,10304.000,0.000,0,0,16866
heico:1708168,1708168,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10337.000,10337.000,0.000,0,0,8330
heico:1708268,1708268,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10332.000,10332.000,0.000,0,0,248
heico:1708328,1708328,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,1011.000,1011.000,0.000,0,0,4666
heico:1775859,1775859,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2847.000,2847.000,0.000,0,0,1024
heico:1775873,1775873,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12755.000,12755.000,0.000,0,0,19191
heico:1776015,1776015,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12181.000,12181.000,0.000,0,0,11810
heico:1775868,1775868,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10853.000,10853.000,0.000,0,0,10647
heico:1775982,1775982,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14954.000,14954.000,0.000,0,0,10515
heico:1775734,1775734,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,1139.000,1139.000,0.000,0,0,9252
heico:2681540,2681540,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,open_ended,15354.000,15354.000,0.000,0,0,12795
heico:2681529,2681529,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,open_ended,10769.000,10769.000,0.000,0,0,15571
heico:2681526,2681526,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_ATTRIBUTES,open_ended,10740.000,10740.000,0.000,0,0,10580
heico:1760336,1760336,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,open_ended,1296.000,1296.000,0.000,0,0,16045
heico:1800251,1800251,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,10704.000,10704.000,0.000,0,0,2589
heico:1800254,1800254,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,10996.000,10996.000,0.000,0,0,2527
heico:1800244,1800244,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,10332.000,10332.000,0.000,0,0,12296
heico:1800246,1800246,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,10687.000,10687.000,0.000,0,0,4037
heico:1810658,1810658,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,12106.000,12106.000,0.000,0,0,8189
heico:1810650,1810650,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,10657.000,10657.000,0.000,0,0,10870
heico:1810683,1810683,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,12276.000,12276.000,0.000,0,0,8209
heico:1810653,1810653,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,10754.000,10754.000,0.000,0,0,13857
heico:2681509,2681509,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_SITUS,open_ended,1049.000,1049.000,0.000,0,0,15661
heico:2681515,2681515,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_SITUS,open_ended,10298.000,10298.000,0.000,0,0,3162
heico:2682008,2682008,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_SITUS,open_ended,1526.000,1526.000,0.000,0,0,4614
heico:2682006,2682006,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_SITUS,open_ended,1423.000,1423.000,0.000,0,0,16201
heico:1718187,1718187,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,860.000,860.000,0.000,0,0,10596
heico:1718417,1718417,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,1092.000,1092.000,0.000,0,0,10355
heico:1718361,1718361,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,1036.000,1036.000,0.000,0,0,13321
heico:1718387,1718387,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,1062.000,1062.000,0.000,0,0,2746
heico:1718379,1718379,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,1054.000,1054.000,0.000,0,0,3579
heico:1718308,1718308,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,14767.000,14767.000,0.000,0,0,11753
heico:1718539,1718539,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,1214.000,1214.000,0.000,0,0,12814
heico:1718876,1718876,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,1051.000,1051.000,0.000,0,0,2270
heico:1718925,1718925,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,10747.000,10747.000,0.000,0,0,13615
heico:1720248,1720248,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,921.000,921.000,0.000,0,0,3623
heico:1720954,1720954,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,1039.000,1039.000,0.000,0,0,15727
heico:1720971,1720971,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,1060.000,1060.000,0.000,0,0,817
heico:1720965,1720965,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,1054.000,1054.000,0.000,0,0,10302
heico:1721304,1721304,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,14781.000,14781.000,0.000,0,0,99
heico:1721294,1721294,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,14771.000,14771.000,0.000,0,0,9651
heico:1721298,1721298,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,14775.000,14775.000,0.000,0,0,17660
heico:1734247,1734247,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,1190.000,1190.000,0.000,0,0,9185
heico:1732632,1732632,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,1074.000,1074.000,0.000,0,0,1790
heico:1761747,1761747,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,1053.000,1053.000,0.000,0,0,2656
heico:1761794,1761794,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,2884.000,2884.000,0.000,0,0,682
heico:1687922,1687922,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12267.000,12267.000,0.000,0,0,8536
heico:1687826,1687826,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10742.000,10742.000,0.000,0,0,3027
heico:1687721,1687721,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10314.000,10314.000,0.000,0,0,8485
heico:1687676,1687676,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,1074.000,1074.000,0.000,0,0,12166
heico:1687947,1687947,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,15355.000,15355.000,0.000,0,0,10998
heico:1687883,1687883,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11137.000,11137.000,0.000,0,0,6574
heico:1687857,1687857,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10984.000,10984.000,0.000,0,0,9575
heico:1687932,1687932,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14979.000,14979.000,0.000,0,0,6199
heico:1687741,1687741,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10334.000,10334.000,0.000,0,0,4656
heico:1704368,1704368,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4409.000,4409.000,0.000,0,0,7654
heico:1704401,1704401,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,15386.000,15386.000,0.000,0,0,15789
heico:1704501,1704501,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12223.000,12223.000,0.000,0,0,5111
heico:1704148,1704148,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14993.000,14993.000,0.000,0,0,12270
heico:1704449,1704449,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14973.000,14973.000,0.000,0,0,16176
heico:1704534,1704534,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2016.000,2016.000,0.000,0,0,3933
heico:1708367,1708367,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4426.000,4426.000,0.000,0,0,8476
heico:1708229,1708229,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12262.000,12262.000,0.000,0,0,19931
heico:1708489,1708489,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10322.000,10322.000,0.000,0,0,14600
heico:1708352,1708352,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,1035.000,1035.000,0.000,0,0,9635
heico:1708180,1708180,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,15222.000,15222.000,0.000,0,0,7594
heico:1708034,1708034,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12151.000,12151.000,0.000,0,0,17396
heico:1708110,1708110,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10670.000,10670.000,0.000,0,0,16682
heico:1708071,1708071,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11585.000,11585.000,0.000,0,0,4361
heico:1708497,1708497,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11010.000,11010.000,0.000,0,0,1576
heico:1708084,1708084,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14960.000,14960.000,0.000,0,0,11712
heico:1708330,1708330,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14984.000,14984.000,0.000,0,0,13382
heico:1708042,1708042,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,1609.000,1609.000,0.000,0,0,2033
heico:1775782,1775782,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14724.000,14724.000,0.000,0,0,8811
heico:1775794,1775794,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,15260.000,15260.000,0.000,0,0,17209
heico:1775799,1775799,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,15357.000,15357.000,0.000,0,0,3314
heico:1775965,1775965,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11583.000,11583.000,0.000,0,0,1562
heico:1775901,1775901,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2081.000,2081.000,0.000,0,0,4728
heico:2681538,2681538,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,open_ended,14976.000,14976.000,0.000,0,0,6311
heico:1760426,1760426,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,open_ended,2847.000,2847.000,0.000,0,0,10007
heico:1800256,1800256,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,12190.000,12190.000,0.000,0,0,19614
heico:1800245,1800245,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,10686.000,10686.000,0.000,0,0,3717
heico:1810662,1810662,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,12120.000,12120.000,0.000,0,0,14267
heico:1810675,1810675,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,12184.000,12184.000,0.000,0,0,5669
heico:1810684,1810684,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,15352.000,15352.000,0.000,0,0,19522
heico:1810656,1810656,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,11138.000,11138.000,0.000,0,0,1954
heico:2681512,2681512,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_SITUS,open_ended,5760.000,5760.000,0.000,0,0,2153
heico:2681541,2681541,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_SITUS,open_ended,15359.000,15359.000,0.000,0,0,1818
heico:2682009,2682009,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_SITUS,open_ended,2103.000,2103.000,0.000,0,0,4399
heico:2682010,2682010,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_SITUS,open_ended,2216.000,2216.000,0.000,0,0,14985
heico:1718407,1718407,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,2356.000,2356.000,0.000,0,0,3972
heico:1718428,1718428,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,2883.000,2883.000,0.000,0,0,7222
heico:1718513,1718513,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,2889.000,2889.000,0.000,0,0,16186
heico:1718500,1718500,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,10314.000,10314.000,0.000,0,0,3828
heico:1718165,1718165,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,14797.000,14797.000,0.000,0,0,12718
heico:1718193,1718193,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,14772.000,14772.000,0.000,0,0,8621
heico:1718547,1718547,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,2293.000,2293.000,0.000,0,0,8613
heico:1718525,1718525,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,10663.000,10663.000,0.000,0,0,11340
heico:1718566,1718566,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,10769.000,10769.000,0.000,0,0,19652
heico:1721021,1721021,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,2846.000,2846.000,0.000,0,0,670
heico:1721052,1721052,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,2886.000,2886.000,0.000,0,0,3666
heico:1721053,1721053,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,2887.000,2887.000,0.000,0,0,439
heico:1721347,1721347,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,15023.000,15023.000,0.000,0,0,164
heico:1721285,1721285,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,14762.000,14762.000,0.000,0,0,14566
heico:1721301,1721301,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,14778.000,14778.000,0.000,0,0,18135
heico:1721297,1721297,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,14774.000,14774.000,0.000,0,0,9437
heico:1732618,1732618,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,2313.000,2313.000,0.000,0,0,16059
heico:1732689,1732689,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,10322.000,10322.000,0.000,0,0,10315
heico:1761907,1761907,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,10678.000,10678.000,0.000,0,0,14490
heico:1761815,1761815,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,4399.000,4399.000,0.000,0,0,10669
heico:1687913,1687913,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12258.000,12258.000,0.000,0,0,19911
heico:1687833,1687833,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10749.000,10749.000,0.000,0,0,19190
heico:1687728,1687728,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10321.000,10321.000,0.000,0,0,9880
heico:1687643,1687643,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,1036.000,1036.000,0.000,0,0,2377
heico:1687950,1687950,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,15360.000,15360.000,0.000,0,0,14323
heico:1687759,1687759,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10666.000,10666.000,0.000,0,0,2959
heico:1687879,1687879,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11010.000,11010.000,0.000,0,0,7456
heico:1687731,1687731,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10324.000,10324.000,0.000,0,0,15718
heico:1687746,1687746,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10339.000,10339.000,0.000,0,0,18634
heico:1704393,1704393,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14677.000,14677.000,0.000,0,0,10789
heico:1704557,1704557,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12687.000,12687.000,0.000,0,0,3294
heico:1704381,1704381,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10772.000,10772.000,0.000,0,0,3190
heico:1704338,1704338,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10855.000,10855.000,0.000,0,0,9288
heico:1704344,1704344,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14951.000,14951.000,0.000,0,0,16500
heico:1704408,1704408,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4622.000,4622.000,0.000,0,0,17535
heico:1708081,1708081,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14717.000,14717.000,0.000,0,0,11164
heico:1708124,1708124,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12232.000,12232.000,0.000,0,0,12022
heico:1708315,1708315,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10323.000,10323.000,0.000,0,0,7363
heico:1708347,1708347,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,1030.000,1030.000,0.000,0,0,10791
heico:1708028,1708028,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,12723.000,12723.000,0.000,0,0,418
heico:1708338,1708338,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10770.000,10770.000,0.000,0,0,14643
heico:1708378,1708378,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10704.000,10704.000,0.000,0,0,4714
heico:1708327,1708327,0016 - Heico - Rektum - 7.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,14998.000,14998.000,0.000,0,0,19389
