uid,qID,videoID,dataset,fold,track,primary,answer_format,start_time,end_time,duration,ood,clinical,order
heico:188485,188485,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2164.000,2164.000,0.000,0,0,9655
heico:188461,188461,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2140.000,2140.000,0.000,0,0,4376
heico:188440,188440,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2102.000,2102.000,0.000,0,0,3973
heico:211249,211249,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4162.000,4162.000,0.000,0,0,4984
heico:211490,211490,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11158.000,11158.000,0.000,0,0,13018
heico:211332,211332,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9560.000,9560.000,0.000,0,0,4661
heico:211154,211154,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9456.000,9456.000,0.000,0,0,10589
heico:211339,211339,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,6381.000,6381.000,0.000,0,0,5155
heico:211493,211493,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,3947.000,3947.000,0.000,0,0,3243
heico:217718,217718,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4200.000,4200.000,0.000,0,0,12546
heico:217436,217436,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10964.000,10964.000,0.000,0,0,12153
heico:217498,217498,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11023.000,11023.000,0.000,0,0,15419
heico:217367,217367,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10832.000,10832.000,0.000,0,0,2641
heico:217402,217402,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4329.000,4329.000,0.000,0,0,6732
heico:217548,217548,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10918.000,10918.000,0.000,0,0,18776
heico:217756,217756,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9605.000,9605.000,0.000,0,0,2014
heico:217425,217425,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10890.000,10890.000,0.000,0,0,14809
heico:217737,217737,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,6380.000,6380.000,0.000,0,0,19956
heico:217653,217653,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2178.000,2178.000,0.000,0,0,8738
heico:217607,217607,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,3646.000,3646.000,0.000,0,0,6450
heico:304733,304733,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10996.000,10996.000,0.000,0,0,18342
heico:304963,304963,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10936.000,10936.000,0.000,0,0,3580
heico:304607,304607,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9685.000,9685.000,0.000,0,0,4092
heico:304959,304959,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10911.000,10911.000,0.000,0,0,8503
heico:304531,304531,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,6381.000,6381.000,0.000,0,0,19024
heico:304816,304816,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,3897.000,3897.000,0.000,0,0,18454
heico:2681899,2681899,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_ATTRIBUTES,open_ended,10797.000,10797.000,0.000,0,0,838
heico:2681907,2681907,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_ATTRIBUTES,open_ended,11069.000,11069.000,0.000,0,0,15465
heico:2681906,2681906,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_ATTRIBUTES,open_ended,11058.000,11058.000,0.000,0,0,4176
heico:285454,285454,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,open_ended,3999.000,3999.000,0.000,0,0,18316
heico:338837,338837,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,3996.000,3996.000,0.000,0,0,13324
heico:338862,338862,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,9611.000,9611.000,0.000,0,0,1779
heico:338833,338833,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,2183.000,2183.000,0.000,0,0,16903
heico:338876,338876,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,9781.000,9781.000,0.000,0,0,1128
heico:353339,353339,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,2116.000,2116.000,0.000,0,0,7681
heico:353314,353314,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,10909.000,10909.000,0.000,0,0,1888
heico:353219,353219,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,9627.000,9627.000,0.000,0,0,16308
heico:353307,353307,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,10862.000,10862.000,0.000,0,0,16968
heico:231921,231921,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,3616.000,3616.000,0.000,0,0,19641
heico:232083,232083,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,6168.000,6168.000,0.000,0,0,2860
heico:232054,232054,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,9714.000,9714.000,0.000,0,0,4426
heico:231925,231925,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,10906.000,10906.000,0.000,0,0,6999
heico:232580,232580,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,4286.000,4286.000,0.000,0,0,4618
heico:232665,232665,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,9715.000,9715.000,0.000,0,0,17727
heico:232722,232722,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,2126.000,2126.000,0.000,0,0,10272
heico:234832,234832,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,4327.000,4327.000,0.000,0,0,17370
heico:234458,234458,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,11080.000,11080.000,0.000,0,0,18330
heico:235138,235138,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,11146.000,11146.000,0.000,0,0,4469
heico:251263,251263,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,4320.000,4320.000,0.000,0,0,19554
heico:249885,249885,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,11056.000,11056.000,0.000,0,0,4668
heico:286767,286767,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,6253.000,6253.000,0.000,0,0,9199
heico:286998,286998,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,11122.000,11122.000,0.000,0,0,11035
heico:188769,188769,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11062.000,11062.000,0.000,0,0,16136
heico:188761,188761,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11054.000,11054.000,0.000,0,0,11023
heico:188602,188602,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9532.000,9532.000,0.000,0,0,12301
heico:188624,188624,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9714.000,9714.000,0.000,0,0,10820
heico:188549,188549,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4300.000,4300.000,0.000,0,0,16595
heico:188670,188670,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10912.000,10912.000,0.000,0,0,10284
heico:188618,188618,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9644.000,9644.000,0.000,0,0,17328
heico:188463,188463,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2142.000,2142.000,0.000,0,0,9065
heico:188450,188450,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2128.000,2128.000,0.000,0,0,14171
heico:188437,188437,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2081.000,2081.000,0.000,0,0,14375
heico:211438,211438,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9901.000,9901.000,0.000,0,0,10940
heico:211491,211491,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11089.000,11089.000,0.000,0,0,10126
heico:211384,211384,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9632.000,9632.000,0.000,0,0,4909
heico:211288,211288,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10894.000,10894.000,0.000,0,0,1148
heico:211124,211124,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2486.000,2486.000,0.000,0,0,7432
heico:211311,211311,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4935.000,4935.000,0.000,0,0,7308
heico:217738,217738,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9800.000,9800.000,0.000,0,0,10067
heico:217278,217278,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11010.000,11010.000,0.000,0,0,16127
heico:217604,217604,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10917.000,10917.000,0.000,0,0,8734
heico:217511,217511,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10827.000,10827.000,0.000,0,0,14794
heico:217542,217542,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9781.000,9781.000,0.000,0,0,11173
heico:217312,217312,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11101.000,11101.000,0.000,0,0,11187
heico:217455,217455,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9335.000,9335.000,0.000,0,0,3540
heico:217611,217611,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9470.000,9470.000,0.000,0,0,13445
heico:217325,217325,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2142.000,2142.000,0.000,0,0,18057
heico:217495,217495,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4660.000,4660.000,0.000,0,0,15216
heico:304839,304839,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4205.000,4205.000,0.000,0,0,18032
heico:304493,304493,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10994.000,10994.000,0.000,0,0,18860
heico:304560,304560,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9349.000,9349.000,0.000,0,0,12102
heico:304923,304923,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9641.000,9641.000,0.000,0,0,11593
heico:304530,304530,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,6380.000,6380.000,0.000,0,0,18641
heico:304705,304705,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4763.000,4763.000,0.000,0,0,18137
heico:2681868,2681868,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_ATTRIBUTES,open_ended,2076.000,2076.000,0.000,0,0,3443
heico:2681896,2681896,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_ATTRIBUTES,open_ended,9640.000,9640.000,0.000,0,0,19236
heico:285524,285524,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,open_ended,4475.000,4475.000,0.000,0,0,14863
heico:338856,338856,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,4652.000,4652.000,0.000,0,0,3437
heico:338866,338866,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,9636.000,9636.000,0.000,0,0,13413
heico:338828,338828,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,2135.000,2135.000,0.000,0,0,5131
heico:338875,338875,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,9780.000,9780.000,0.000,0,0,4473
heico:353341,353341,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,2118.000,2118.000,0.000,0,0,14167
heico:353271,353271,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,9614.000,9614.000,0.000,0,0,17629
heico:353220,353220,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,9631.000,9631.000,0.000,0,0,1001
heico:353248,353248,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,2183.000,2183.000,0.000,0,0,1242
heico:231967,231967,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,4995.000,4995.000,0.000,0,0,19944
heico:232189,232189,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,9611.000,9611.000,0.000,0,0,6708
heico:232092,232092,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,11068.000,11068.000,0.000,0,0,9317
heico:232781,232781,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,5022.000,5022.000,0.000,0,0,16943
heico:232457,232457,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,11005.000,11005.000,0.000,0,0,17148
heico:232342,232342,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,9525.000,9525.000,0.000,0,0,16965
heico:233848,233848,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,4595.000,4595.000,0.000,0,0,18979
heico:234756,234756,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,4013.000,4013.000,0.000,0,0,4285
heico:234868,234868,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,9527.000,9527.000,0.000,0,0,6023
heico:250973,250973,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,4940.000,4940.000,0.000,0,0,6134
heico:251250,251250,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,2157.000,2157.000,0.000,0,0,10376
heico:286795,286795,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,9609.000,9609.000,0.000,0,0,9215
heico:286726,286726,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,4209.000,4209.000,0.000,0,0,6575
heico:188689,188689,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10972.000,10972.000,0.000,0,0,19500
heico:188757,188757,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11050.000,11050.000,0.000,0,0,11856
heico:188587,188587,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9507.000,9507.000,0.000,0,0,10826
heico:188653,188653,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10830.000,10830.000,0.000,0,0,13117
heico:188573,188573,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,5002.000,5002.000,0.000,0,0,6390
heico:188658,188658,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10899.000,10899.000,0.000,0,0,2985
heico:188620,188620,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9646.000,9646.000,0.000,0,0,10436
heico:188502,188502,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2182.000,2182.000,0.000,0,0,4779
heico:188471,188471,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2150.000,2150.000,0.000,0,0,16076
heico:188442,188442,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2117.000,2117.000,0.000,0,0,14716
heico:211470,211470,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10702.000,10702.000,0.000,0,0,2080
heico:211071,211071,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10949.000,10949.000,0.000,0,0,17532
heico:211427,211427,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9336.000,9336.000,0.000,0,0,15000
heico:211128,211128,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9697.000,9697.000,0.000,0,0,9606
heico:211243,211243,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2484.000,2484.000,0.000,0,0,7497
heico:211317,211317,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,6175.000,6175.000,0.000,0,0,2622
heico:217386,217386,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10701.000,10701.000,0.000,0,0,297
heico:217452,217452,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11064.000,11064.000,0.000,0,0,262
heico:217683,217683,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11058.000,11058.000,0.000,0,0,7034
heico:217423,217423,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,3962.000,3962.000,0.000,0,0,10886
heico:217609,217609,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10920.000,10920.000,0.000,0,0,8730
heico:217751,217751,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9366.000,9366.000,0.000,0,0,8391
heico:217519,217519,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10848.000,10848.000,0.000,0,0,17702
heico:217525,217525,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2166.000,2166.000,0.000,0,0,8108
heico:217661,217661,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,6213.000,6213.000,0.000,0,0,397
heico:304624,304624,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9883.000,9883.000,0.000,0,0,14223
heico:304595,304595,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11031.000,11031.000,0.000,0,0,2355
heico:304566,304566,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9355.000,9355.000,0.000,0,0,1931
heico:304958,304958,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10868.000,10868.000,0.000,0,0,5104
heico:304472,304472,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,6207.000,6207.000,0.000,0,0,19887
heico:2681897,2681897,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_ATTRIBUTES,open_ended,9666.000,9666.000,0.000,0,0,13906
heico:2681890,2681890,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_ATTRIBUTES,open_ended,9506.000,9506.000,0.000,0,0,10866
heico:285113,285113,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,open_ended,6339.000,6339.000,0.000,0,0,569
heico:338958,338958,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,11036.000,11036.000,0.000,0,0,4655
heico:338857,338857,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,9576.000,9576.000,0.000,0,0,11699
heico:338832,338832,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,2181.000,2181.000,0.000,0,0,8904
heico:338874,338874,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,fo_class,9779.000,9779.000,0.000,0,0,1075
heico:353342,353342,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,2119.000,2119.000,0.000,0,0,7001
heico:353326,353326,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,11027.000,11027.000,0.000,0,0,11296
heico:353217,353217,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,9625.000,9625.000,0.000,0,0,2726
heico:353251,353251,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,6375.000,6375.000,0.000,0,0,1915
heico:232296,232296,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,6378.000,6378.000,0.000,0,0,1321
heico:232043,232043,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,10914.000,10914.000,0.000,0,0,16096
heico:231831,231831,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,2160.000,2160.000,0.000,0,0,6383
heico:232620,232620,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,6183.000,6183.000,0.000,0,0,1488
heico:232472,232472,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,2118.000,2118.000,0.000,0,0,5700
heico:232442,232442,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,10906.000,10906.000,0.000,0,0,15990
heico:235219,235219,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,6380.000,6380.000,0.000,0,0,10971
heico:234851,234851,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,6252.000,6252.000,0.000,0,0,13874
heico:234977,234977,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,number,10824.000,10824.000,0.000,0,0,4248
heico:249801,249801,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,6239.000,6239.000,0.000,0,0,18373
heico:249541,249541,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,4317.000,4317.000,0.000,0,0,14443
heico:286849,286849,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,10902.000,10902.000,0.000,0,0,18302
heico:286768,286768,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_AGGREGATION,binary,9075.000,9075.000,0.000,0,0,12263
heico:188799,188799,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11112.000,11112.000,0.000,0,0,1055
heico:188818,188818,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,11147.000,11147.000,0.000,0,0,4793
heico:188595,188595,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9525.000,9525.000,0.000,0,0,11686
heico:188592,188592,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9512.000,9512.000,0.000,0,0,94
heico:188581,188581,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,6252.000,6252.000,0.000,0,0,15503
heico:188673,188673,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10916.000,10916.000,0.000,0,0,8941
heico:188583,188583,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,9503.000,9503.000,0.000,0,0,10802
heico:188455,188455,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2133.000,2133.000,0.000,0,0,6408
heico:188470,188470,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2149.000,2149.000,0.000,0,0,3119
heico:188438,188438,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,2100.000,2100.000,0.000,0,0,16675
heico:211484,211484,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,4166.000,4166.000,0.000,0,0,11447
heico:211530,211530,0002 - Heico - Prokto - 3.avi,heico,1,FRAME,OBJECT_IDENTIFICATION,fo_class,10948.000,10948.000,0.000,0,0,7408
